Tmt#,MC#,R_1,R_2,R_3,\theta_3,m_1,m_2,m_3,v_3,N/A,Escape (0.5),Collide (0.5)
72,3,4.75335570469799,4.81912751677852,4.58892617449664,0.880278478438751,7.61825503355705,46.8171812080537,27.0502013422819,4.30124094853905,1,0,0
72,4,4.75335570469799,4.81912751677852,4.58892617449664,0.880278478438751,7.61825503355705,46.8171812080537,27.0502013422819,4.30124094853905,1,0,0
72,5,4.75335570469799,4.81912751677852,4.58892617449664,0.880278478438751,7.61825503355705,46.8171812080537,27.0502013422819,4.30124094853905,1,0,0
72,6,4.75335570469799,4.81912751677852,4.58892617449664,0.880278478438751,7.61825503355705,46.8171812080537,27.0502013422819,4.30124094853905,1,0,0
72,7,4.75335570469799,4.81912751677852,4.58892617449664,0.880278478438751,7.61825503355705,46.8171812080537,27.0502013422819,4.30124094853905,1,0,0
72,8,4.75335570469799,4.81912751677852,4.58892617449664,0.880278478438751,7.61825503355705,46.8171812080537,27.0502013422819,4.30124094853905,1,0,0
72,9,4.75335570469799,4.81912751677852,4.58892617449664,0.880278478438751,7.61825503355705,46.8171812080537,27.0502013422819,4.30124094853905,1,0,0
72,10,4.75335570469799,4.81912751677852,4.58892617449664,0.880278478438751,7.61825503355705,46.8171812080537,27.0502013422819,4.30124094853905,1,0,0
72,11,4.75335570469799,4.81912751677852,4.58892617449664,0.880278478438751,7.61825503355705,46.8171812080537,27.0502013422819,4.30124094853905,1,0,0
72,12,4.75335570469799,4.81912751677852,4.58892617449664,0.880278478438751,7.61825503355705,46.8171812080537,27.0502013422819,4.30124094853905,1,0,0
72,13,4.75335570469799,4.81912751677852,4.58892617449664,0.880278478438751,7.61825503355705,46.8171812080537,27.0502013422819,4.30124094853905,1,0,0
72,14,4.75335570469799,4.81912751677852,4.58892617449664,0.880278478438751,7.61825503355705,46.8171812080537,27.0502013422819,4.30124094853905,1,0,0
72,15,4.75335570469799,4.81912751677852,4.58892617449664,0.880278478438751,7.61825503355705,46.8171812080537,27.0502013422819,4.30124094853905,1,0,0
72,16,4.75335570469799,4.81912751677852,4.58892617449664,0.880278478438751,7.61825503355705,46.8171812080537,27.0502013422819,4.30124094853905,1,0,0
73,1,0.478187919463087,0.609731543624161,2.68154362416107,0.859193963985128,17.3342281879195,11.9736912751678,1.25261744966443,4.09039580400282,1,0,0
73,2,0.478187919463087,0.609731543624161,2.68154362416107,0.859193963985128,17.3342281879195,11.9736912751678,1.25261744966443,4.09039580400282,1,0,0
73,3,0.478187919463087,0.609731543624161,2.68154362416107,0.859193963985128,17.3342281879195,11.9736912751678,1.25261744966443,4.09039580400282,1,0,0
73,4,0.478187919463087,0.609731543624161,2.68154362416107,0.859193963985128,17.3342281879195,11.9736912751678,1.25261744966443,4.09039580400282,1,0,0
73,5,0.478187919463087,0.609731543624161,2.68154362416107,0.859193963985128,17.3342281879195,11.9736912751678,1.25261744966443,4.09039580400282,1,0,0
73,6,0.478187919463087,0.609731543624161,2.68154362416107,0.859193963985128,17.3342281879195,11.9736912751678,1.25261744966443,4.09039580400282,1,0,0
73,7,0.478187919463087,0.609731543624161,2.68154362416107,0.859193963985128,17.3342281879195,11.9736912751678,1.25261744966443,4.09039580400282,1,0,0
73,8,0.478187919463087,0.609731543624161,2.68154362416107,0.859193963985128,17.3342281879195,11.9736912751678,1.25261744966443,4.09039580400282,1,0,0
73,9,0.478187919463087,0.609731543624161,2.68154362416107,0.859193963985128,17.3342281879195,11.9736912751678,1.25261744966443,4.09039580400282,1,0,0
73,10,0.478187919463087,0.609731543624161,2.68154362416107,0.859193963985128,17.3342281879195,11.9736912751678,1.25261744966443,4.09039580400282,1,0,0
73,11,0.478187919463087,0.609731543624161,2.68154362416107,0.859193963985128,17.3342281879195,11.9736912751678,1.25261744966443,4.09039580400282,1,0,0
73,12,0.478187919463087,0.609731543624161,2.68154362416107,0.859193963985128,17.3342281879195,11.9736912751678,1.25261744966443,4.09039580400282,1,0,0
73,13,0.478187919463087,0.609731543624161,2.68154362416107,0.859193963985128,17.3342281879195,11.9736912751678,1.25261744966443,4.09039580400282,1,0,0
73,14,0.478187919463087,0.609731543624161,2.68154362416107,0.859193963985128,17.3342281879195,11.9736912751678,1.25261744966443,4.09039580400282,1,0,0
73,15,0.478187919463087,0.609731543624161,2.68154362416107,0.859193963985128,17.3342281879195,11.9736912751678,1.25261744966443,4.09039580400282,1,0,0
73,16,0.478187919463087,0.609731543624161,2.68154362416107,0.859193963985128,17.3342281879195,11.9736912751678,1.25261744966443,4.09039580400282,1,0,0
74,1,1.85939597315436,0.872818791946308,2.81308724832215,1.10166588020179,46.4821476510067,8.28832214765101,9.29342281879195,4.5331706075289,1,0,0
74,2,1.85939597315436,0.872818791946308,2.81308724832215,1.10166588020179,46.4821476510067,8.28832214765101,9.29342281879195,4.5331706075289,1,0,0
74,3,1.85939597315436,0.872818791946308,2.81308724832215,1.10166588020179,46.4821476510067,8.28832214765101,9.29342281879195,4.5331706075289,1,0,0
74,4,1.85939597315436,0.872818791946308,2.81308724832215,1.10166588020179,46.4821476510067,8.28832214765101,9.29342281879195,4.5331706075289,1,0,0
74,5,1.85939597315436,0.872818791946308,2.81308724832215,1.10166588020179,46.4821476510067,8.28832214765101,9.29342281879195,4.5331706075289,1,0,0
74,6,1.85939597315436,0.872818791946308,2.81308724832215,1.10166588020179,46.4821476510067,8.28832214765101,9.29342281879195,4.5331706075289,1,0,0
74,7,1.85939597315436,0.872818791946308,2.81308724832215,1.10166588020179,46.4821476510067,8.28832214765101,9.29342281879195,4.5331706075289,1,0,0
74,8,1.85939597315436,0.872818791946308,2.81308724832215,1.10166588020179,46.4821476510067,8.28832214765101,9.29342281879195,4.5331706075289,1,0,0
74,9,1.85939597315436,0.872818791946308,2.81308724832215,1.10166588020179,46.4821476510067,8.28832214765101,9.29342281879195,4.5331706075289,1,0,0
74,10,1.85939597315436,0.872818791946308,2.81308724832215,1.10166588020179,46.4821476510067,8.28832214765101,9.29342281879195,4.5331706075289,1,0,0
74,11,1.85939597315436,0.872818791946308,2.81308724832215,1.10166588020179,46.4821476510067,8.28832214765101,9.29342281879195,4.5331706075289,1,0,0
74,12,1.85939597315436,0.872818791946308,2.81308724832215,1.10166588020179,46.4821476510067,8.28832214765101,9.29342281879195,4.5331706075289,1,0,0
74,13,1.85939597315436,0.872818791946308,2.81308724832215,1.10166588020179,46.4821476510067,8.28832214765101,9.29342281879195,4.5331706075289,1,0,0
74,14,1.85939597315436,0.872818791946308,2.81308724832215,1.10166588020179,46.4821476510067,8.28832214765101,9.29342281879195,4.5331706075289,1,0,0
74,15,1.85939597315436,0.872818791946308,2.81308724832215,1.10166588020179,46.4821476510067,8.28832214765101,9.29342281879195,4.5331706075289,1,0,0
74,16,1.85939597315436,0.872818791946308,2.81308724832215,1.10166588020179,46.4821476510067,8.28832214765101,9.29342281879195,4.5331706075289,1,0,0
75,1,0.445302013422819,0.280872483221476,1.43187919463087,1.27034199583077,8.95838926174497,16.6641610738255,34.0859060402685,1.79218372855794,1,0,0
75,2,0.445302013422819,0.280872483221476,1.43187919463087,1.27034199583077,8.95838926174497,16.6641610738255,34.0859060402685,1.79218372855794,1,0,0
75,3,0.445302013422819,0.280872483221476,1.43187919463087,1.27034199583077,8.95838926174497,16.6641610738255,34.0859060402685,1.79218372855794,1,0,0
75,4,0.445302013422819,0.280872483221476,1.43187919463087,1.27034199583077,8.95838926174497,16.6641610738255,34.0859060402685,1.79218372855794,1,0,0
75,5,0.445302013422819,0.280872483221476,1.43187919463087,1.27034199583077,8.95838926174497,16.6641610738255,34.0859060402685,1.79218372855794,1,0,0
75,6,0.445302013422819,0.280872483221476,1.43187919463087,1.27034199583077,8.95838926174497,16.6641610738255,34.0859060402685,1.79218372855794,1,0,0
75,7,0.445302013422819,0.280872483221476,1.43187919463087,1.27034199583077,8.95838926174497,16.6641610738255,34.0859060402685,1.79218372855794,1,0,0
75,8,0.445302013422819,0.280872483221476,1.43187919463087,1.27034199583077,8.95838926174497,16.6641610738255,34.0859060402685,1.79218372855794,1,0,0
75,9,0.445302013422819,0.280872483221476,1.43187919463087,1.27034199583077,8.95838926174497,16.6641610738255,34.0859060402685,1.79218372855794,1,0,0
75,10,0.445302013422819,0.280872483221476,1.43187919463087,1.27034199583077,8.95838926174497,16.6641610738255,34.0859060402685,1.79218372855794,1,0,0
75,11,0.445302013422819,0.280872483221476,1.43187919463087,1.27034199583077,8.95838926174497,16.6641610738255,34.0859060402685,1.79218372855794,1,0,0
75,12,0.445302013422819,0.280872483221476,1.43187919463087,1.27034199583077,8.95838926174497,16.6641610738255,34.0859060402685,1.79218372855794,1,0,0
75,13,0.445302013422819,0.280872483221476,1.43187919463087,1.27034199583077,8.95838926174497,16.6641610738255,34.0859060402685,1.79218372855794,1,0,0
75,14,0.445302013422819,0.280872483221476,1.43187919463087,1.27034199583077,8.95838926174497,16.6641610738255,34.0859060402685,1.79218372855794,1,0,0
75,15,0.445302013422819,0.280872483221476,1.43187919463087,1.27034199583077,8.95838926174497,16.6641610738255,34.0859060402685,1.79218372855794,1,0,0
75,16,0.445302013422819,0.280872483221476,1.43187919463087,1.27034199583077,8.95838926174497,16.6641610738255,34.0859060402685,1.79218372855794,1,0,0
76,1,4.3258389261745,4.85201342281879,4.3258389261745,0.26882755928369,38.1063087248322,37.7712751677852,0.247516778523487,2.44580367662024,1,0,0
76,2,4.3258389261745,4.85201342281879,4.3258389261745,0.26882755928369,38.1063087248322,37.7712751677852,0.247516778523487,2.44580367662024,1,0,0
76,3,4.3258389261745,4.85201342281879,4.3258389261745,0.26882755928369,38.1063087248322,37.7712751677852,0.247516778523487,2.44580367662024,1,0,0
76,4,4.3258389261745,4.85201342281879,4.3258389261745,0.26882755928369,38.1063087248322,37.7712751677852,0.247516778523487,2.44580367662024,1,0,0
76,5,4.3258389261745,4.85201342281879,4.3258389261745,0.26882755928369,38.1063087248322,37.7712751677852,0.247516778523487,2.44580367662024,1,0,0
76,6,4.3258389261745,4.85201342281879,4.3258389261745,0.26882755928369,38.1063087248322,37.7712751677852,0.247516778523487,2.44580367662024,1,0,0
76,7,4.3258389261745,4.85201342281879,4.3258389261745,0.26882755928369,38.1063087248322,37.7712751677852,0.247516778523487,2.44580367662024,1,0,0
76,8,4.3258389261745,4.85201342281879,4.3258389261745,0.26882755928369,38.1063087248322,37.7712751677852,0.247516778523487,2.44580367662024,1,0,0
76,9,4.3258389261745,4.85201342281879,4.3258389261745,0.26882755928369,38.1063087248322,37.7712751677852,0.247516778523487,2.44580367662024,1,0,0
76,10,4.3258389261745,4.85201342281879,4.3258389261745,0.26882755928369,38.1063087248322,37.7712751677852,0.247516778523487,2.44580367662024,1,0,0
76,11,4.3258389261745,4.85201342281879,4.3258389261745,0.26882755928369,38.1063087248322,37.7712751677852,0.247516778523487,2.44580367662024,1,0,0
76,12,4.3258389261745,4.85201342281879,4.3258389261745,0.26882755928369,38.1063087248322,37.7712751677852,0.247516778523487,2.44580367662024,1,0,0
76,13,4.3258389261745,4.85201342281879,4.3258389261745,0.26882755928369,38.1063087248322,37.7712751677852,0.247516778523487,2.44580367662024,1,0,0
76,14,4.3258389261745,4.85201342281879,4.3258389261745,0.26882755928369,38.1063087248322,37.7712751677852,0.247516778523487,2.44580367662024,1,0,0
76,15,4.3258389261745,4.85201342281879,4.3258389261745,0.26882755928369,38.1063087248322,37.7712751677852,0.247516778523487,2.44580367662024,1,0,0
76,16,4.3258389261745,4.85201342281879,4.3258389261745,0.26882755928369,38.1063087248322,37.7712751677852,0.247516778523487,2.44580367662024,1,0,0
77,1,3.7010067114094,0.247986577181208,2.91174496644295,0.11069370088152,7.95328859060403,15.6590604026846,44.1369127516779,3.41569134148689,1,0,0
77,2,3.7010067114094,0.247986577181208,2.91174496644295,0.11069370088152,7.95328859060403,15.6590604026846,44.1369127516779,3.41569134148689,1,0,0
77,3,3.7010067114094,0.247986577181208,2.91174496644295,0.11069370088152,7.95328859060403,15.6590604026846,44.1369127516779,3.41569134148689,1,0,0
77,4,3.7010067114094,0.247986577181208,2.91174496644295,0.11069370088152,7.95328859060403,15.6590604026846,44.1369127516779,3.41569134148689,1,0,0
77,5,3.7010067114094,0.247986577181208,2.91174496644295,0.11069370088152,7.95328859060403,15.6590604026846,44.1369127516779,3.41569134148689,1,0,0
77,6,3.7010067114094,0.247986577181208,2.91174496644295,0.11069370088152,7.95328859060403,15.6590604026846,44.1369127516779,3.41569134148689,1,0,0
77,7,3.7010067114094,0.247986577181208,2.91174496644295,0.11069370088152,7.95328859060403,15.6590604026846,44.1369127516779,3.41569134148689,1,0,0
77,8,3.7010067114094,0.247986577181208,2.91174496644295,0.11069370088152,7.95328859060403,15.6590604026846,44.1369127516779,3.41569134148689,1,0,0
77,9,3.7010067114094,0.247986577181208,2.91174496644295,0.11069370088152,7.95328859060403,15.6590604026846,44.1369127516779,3.41569134148689,1,0,0
77,10,3.7010067114094,0.247986577181208,2.91174496644295,0.11069370088152,7.95328859060403,15.6590604026846,44.1369127516779,3.41569134148689,1,0,0
77,11,3.7010067114094,0.247986577181208,2.91174496644295,0.11069370088152,7.95328859060403,15.6590604026846,44.1369127516779,3.41569134148689,1,0,0
77,12,3.7010067114094,0.247986577181208,2.91174496644295,0.11069370088152,7.95328859060403,15.6590604026846,44.1369127516779,3.41569134148689,1,0,0
77,13,3.7010067114094,0.247986577181208,2.91174496644295,0.11069370088152,7.95328859060403,15.6590604026846,44.1369127516779,3.41569134148689,1,0,0
77,14,3.7010067114094,0.247986577181208,2.91174496644295,0.11069370088152,7.95328859060403,15.6590604026846,44.1369127516779,3.41569134148689,1,0,0
77,15,3.7010067114094,0.247986577181208,2.91174496644295,0.11069370088152,7.95328859060403,15.6590604026846,44.1369127516779,3.41569134148689,1,0,0
77,16,3.7010067114094,0.247986577181208,2.91174496644295,0.11069370088152,7.95328859060403,15.6590604026846,44.1369127516779,3.41569134148689,1,0,0
78,1,4.4244966442953,2.41845637583893,2.28691275167785,1.47064488314019,30.7355704697987,34.7559731543624,10.6335570469799,4.28015643408542,1,0,0
78,2,4.4244966442953,2.41845637583893,2.28691275167785,1.47064488314019,30.7355704697987,34.7559731543624,10.6335570469799,4.28015643408542,1,0,0
78,3,4.4244966442953,2.41845637583893,2.28691275167785,1.47064488314019,30.7355704697987,34.7559731543624,10.6335570469799,4.28015643408542,1,0,0
78,4,4.4244966442953,2.41845637583893,2.28691275167785,1.47064488314019,30.7355704697987,34.7559731543624,10.6335570469799,4.28015643408542,1,0,0
78,5,4.4244966442953,2.41845637583893,2.28691275167785,1.47064488314019,30.7355704697987,34.7559731543624,10.6335570469799,4.28015643408542,1,0,0
78,6,4.4244966442953,2.41845637583893,2.28691275167785,1.47064488314019,30.7355704697987,34.7559731543624,10.6335570469799,4.28015643408542,1,0,0
78,7,4.4244966442953,2.41845637583893,2.28691275167785,1.47064488314019,30.7355704697987,34.7559731543624,10.6335570469799,4.28015643408542,1,0,0
78,8,4.4244966442953,2.41845637583893,2.28691275167785,1.47064488314019,30.7355704697987,34.7559731543624,10.6335570469799,4.28015643408542,1,0,0
78,9,4.4244966442953,2.41845637583893,2.28691275167785,1.47064488314019,30.7355704697987,34.7559731543624,10.6335570469799,4.28015643408542,1,0,0
78,10,4.4244966442953,2.41845637583893,2.28691275167785,1.47064488314019,30.7355704697987,34.7559731543624,10.6335570469799,4.28015643408542,1,0,0
78,11,4.4244966442953,2.41845637583893,2.28691275167785,1.47064488314019,30.7355704697987,34.7559731543624,10.6335570469799,4.28015643408542,1,0,0
78,12,4.4244966442953,2.41845637583893,2.28691275167785,1.47064488314019,30.7355704697987,34.7559731543624,10.6335570469799,4.28015643408542,1,0,0
78,13,4.4244966442953,2.41845637583893,2.28691275167785,1.47064488314019,30.7355704697987,34.7559731543624,10.6335570469799,4.28015643408542,1,0,0
78,14,4.4244966442953,2.41845637583893,2.28691275167785,1.47064488314019,30.7355704697987,34.7559731543624,10.6335570469799,4.28015643408542,1,0,0
78,15,4.4244966442953,2.41845637583893,2.28691275167785,1.47064488314019,30.7355704697987,34.7559731543624,10.6335570469799,4.28015643408542,1,0,0
78,16,4.4244966442953,2.41845637583893,2.28691275167785,1.47064488314019,30.7355704697987,34.7559731543624,10.6335570469799,4.28015643408542,1,0,0
79,1,4.52315436241611,4.4244966442953,1.82651006711409,1.1122081374286,1.92268456375839,43.4668456375839,36.4311409395973,1.87652178637243,1,0,0
79,2,4.52315436241611,4.4244966442953,1.82651006711409,1.1122081374286,1.92268456375839,43.4668456375839,36.4311409395973,1.87652178637243,1,0,0
79,3,4.52315436241611,4.4244966442953,1.82651006711409,1.1122081374286,1.92268456375839,43.4668456375839,36.4311409395973,1.87652178637243,1,0,0
79,4,4.52315436241611,4.4244966442953,1.82651006711409,1.1122081374286,1.92268456375839,43.4668456375839,36.4311409395973,1.87652178637243,1,0,0
79,5,4.52315436241611,4.4244966442953,1.82651006711409,1.1122081374286,1.92268456375839,43.4668456375839,36.4311409395973,1.87652178637243,1,0,0
79,6,4.52315436241611,4.4244966442953,1.82651006711409,1.1122081374286,1.92268456375839,43.4668456375839,36.4311409395973,1.87652178637243,1,0,0
79,7,4.52315436241611,4.4244966442953,1.82651006711409,1.1122081374286,1.92268456375839,43.4668456375839,36.4311409395973,1.87652178637243,1,0,0
79,8,4.52315436241611,4.4244966442953,1.82651006711409,1.1122081374286,1.92268456375839,43.4668456375839,36.4311409395973,1.87652178637243,1,0,0
79,9,4.52315436241611,4.4244966442953,1.82651006711409,1.1122081374286,1.92268456375839,43.4668456375839,36.4311409395973,1.87652178637243,1,0,0
79,10,4.52315436241611,4.4244966442953,1.82651006711409,1.1122081374286,1.92268456375839,43.4668456375839,36.4311409395973,1.87652178637243,1,0,0
79,11,4.52315436241611,4.4244966442953,1.82651006711409,1.1122081374286,1.92268456375839,43.4668456375839,36.4311409395973,1.87652178637243,1,0,0
79,12,4.52315436241611,4.4244966442953,1.82651006711409,1.1122081374286,1.92268456375839,43.4668456375839,36.4311409395973,1.87652178637243,1,0,0
79,13,4.52315436241611,4.4244966442953,1.82651006711409,1.1122081374286,1.92268456375839,43.4668456375839,36.4311409395973,1.87652178637243,1,0,0
79,14,4.52315436241611,4.4244966442953,1.82651006711409,1.1122081374286,1.92268456375839,43.4668456375839,36.4311409395973,1.87652178637243,1,0,0
79,15,4.52315436241611,4.4244966442953,1.82651006711409,1.1122081374286,1.92268456375839,43.4668456375839,36.4311409395973,1.87652178637243,1,0,0
79,16,4.52315436241611,4.4244966442953,1.82651006711409,1.1122081374286,1.92268456375839,43.4668456375839,36.4311409395973,1.87652178637243,1,0,0
80,1,0.971476510067114,1.69496644295302,3.86543624161074,1.14383490910904,36.0961073825503,48.8273825503356,15.6590604026846,2.53014173443473,1,0,0
80,2,0.971476510067114,1.69496644295302,3.86543624161074,1.14383490910904,36.0961073825503,48.8273825503356,15.6590604026846,2.53014173443473,1,0,0
80,3,0.971476510067114,1.69496644295302,3.86543624161074,1.14383490910904,36.0961073825503,48.8273825503356,15.6590604026846,2.53014173443473,1,0,0
80,4,0.971476510067114,1.69496644295302,3.86543624161074,1.14383490910904,36.0961073825503,48.8273825503356,15.6590604026846,2.53014173443473,1,0,0
80,5,0.971476510067114,1.69496644295302,3.86543624161074,1.14383490910904,36.0961073825503,48.8273825503356,15.6590604026846,2.53014173443473,1,0,0
80,6,0.971476510067114,1.69496644295302,3.86543624161074,1.14383490910904,36.0961073825503,48.8273825503356,15.6590604026846,2.53014173443473,1,0,0
80,7,0.971476510067114,1.69496644295302,3.86543624161074,1.14383490910904,36.0961073825503,48.8273825503356,15.6590604026846,2.53014173443473,1,0,0
80,8,0.971476510067114,1.69496644295302,3.86543624161074,1.14383490910904,36.0961073825503,48.8273825503356,15.6590604026846,2.53014173443473,1,0,0
80,9,0.971476510067114,1.69496644295302,3.86543624161074,1.14383490910904,36.0961073825503,48.8273825503356,15.6590604026846,2.53014173443473,1,0,0
80,10,0.971476510067114,1.69496644295302,3.86543624161074,1.14383490910904,36.0961073825503,48.8273825503356,15.6590604026846,2.53014173443473,1,0,0
80,11,0.971476510067114,1.69496644295302,3.86543624161074,1.14383490910904,36.0961073825503,48.8273825503356,15.6590604026846,2.53014173443473,1,0,0
80,12,0.971476510067114,1.69496644295302,3.86543624161074,1.14383490910904,36.0961073825503,48.8273825503356,15.6590604026846,2.53014173443473,1,0,0
80,13,0.971476510067114,1.69496644295302,3.86543624161074,1.14383490910904,36.0961073825503,48.8273825503356,15.6590604026846,2.53014173443473,1,0,0
80,14,0.971476510067114,1.69496644295302,3.86543624161074,1.14383490910904,36.0961073825503,48.8273825503356,15.6590604026846,2.53014173443473,1,0,0
80,15,0.971476510067114,1.69496644295302,3.86543624161074,1.14383490910904,36.0961073825503,48.8273825503356,15.6590604026846,2.53014173443473,1,0,0
80,16,0.971476510067114,1.69496644295302,3.86543624161074,1.14383490910904,36.0961073825503,48.8273825503356,15.6590604026846,2.53014173443473,1,0,0
81,1,2.48422818791946,0.116442953020134,2.87885906040268,0.890820735665562,31.7406711409396,41.121610738255,45.1420134228188,1.75001469965069,1,0,0
81,2,2.48422818791946,0.116442953020134,2.87885906040268,0.890820735665562,31.7406711409396,41.121610738255,45.1420134228188,1.75001469965069,1,0,0
81,3,2.48422818791946,0.116442953020134,2.87885906040268,0.890820735665562,31.7406711409396,41.121610738255,45.1420134228188,1.75001469965069,1,0,0
81,4,2.48422818791946,0.116442953020134,2.87885906040268,0.890820735665562,31.7406711409396,41.121610738255,45.1420134228188,1.75001469965069,1,0,0
81,5,2.48422818791946,0.116442953020134,2.87885906040268,0.890820735665562,31.7406711409396,41.121610738255,45.1420134228188,1.75001469965069,1,0,0
81,6,2.48422818791946,0.116442953020134,2.87885906040268,0.890820735665562,31.7406711409396,41.121610738255,45.1420134228188,1.75001469965069,1,0,0
81,7,2.48422818791946,0.116442953020134,2.87885906040268,0.890820735665562,31.7406711409396,41.121610738255,45.1420134228188,1.75001469965069,1,0,0
81,8,2.48422818791946,0.116442953020134,2.87885906040268,0.890820735665562,31.7406711409396,41.121610738255,45.1420134228188,1.75001469965069,1,0,0
81,9,2.48422818791946,0.116442953020134,2.87885906040268,0.890820735665562,31.7406711409396,41.121610738255,45.1420134228188,1.75001469965069,1,0,0
81,10,2.48422818791946,0.116442953020134,2.87885906040268,0.890820735665562,31.7406711409396,41.121610738255,45.1420134228188,1.75001469965069,1,0,0
81,11,2.48422818791946,0.116442953020134,2.87885906040268,0.890820735665562,31.7406711409396,41.121610738255,45.1420134228188,1.75001469965069,1,0,0
81,12,2.48422818791946,0.116442953020134,2.87885906040268,0.890820735665562,31.7406711409396,41.121610738255,45.1420134228188,1.75001469965069,1,0,0
81,13,2.48422818791946,0.116442953020134,2.87885906040268,0.890820735665562,31.7406711409396,41.121610738255,45.1420134228188,1.75001469965069,1,0,0
81,14,2.48422818791946,0.116442953020134,2.87885906040268,0.890820735665562,31.7406711409396,41.121610738255,45.1420134228188,1.75001469965069,1,0,0
81,15,2.48422818791946,0.116442953020134,2.87885906040268,0.890820735665562,31.7406711409396,41.121610738255,45.1420134228188,1.75001469965069,1,0,0
81,16,2.48422818791946,0.116442953020134,2.87885906040268,0.890820735665562,31.7406711409396,41.121610738255,45.1420134228188,1.75001469965069,1,0,0
82,1,2.81308724832215,1.9251677852349,4.39161073825503,0.595637533314843,42.126711409396,42.126711409396,24.0348993288591,2.57231076334198,1,0,0
82,2,2.81308724832215,1.9251677852349,4.39161073825503,0.595637533314843,42.126711409396,42.126711409396,24.0348993288591,2.57231076334198,1,0,0
82,3,2.81308724832215,1.9251677852349,4.39161073825503,0.595637533314843,42.126711409396,42.126711409396,24.0348993288591,2.57231076334198,1,0,0
82,4,2.81308724832215,1.9251677852349,4.39161073825503,0.595637533314843,42.126711409396,42.126711409396,24.0348993288591,2.57231076334198,1,0,0
82,5,2.81308724832215,1.9251677852349,4.39161073825503,0.595637533314843,42.126711409396,42.126711409396,24.0348993288591,2.57231076334198,1,0,0
82,6,2.81308724832215,1.9251677852349,4.39161073825503,0.595637533314843,42.126711409396,42.126711409396,24.0348993288591,2.57231076334198,1,0,0
82,7,2.81308724832215,1.9251677852349,4.39161073825503,0.595637533314843,42.126711409396,42.126711409396,24.0348993288591,2.57231076334198,1,0,0
82,8,2.81308724832215,1.9251677852349,4.39161073825503,0.595637533314843,42.126711409396,42.126711409396,24.0348993288591,2.57231076334198,1,0,0
82,9,2.81308724832215,1.9251677852349,4.39161073825503,0.595637533314843,42.126711409396,42.126711409396,24.0348993288591,2.57231076334198,1,0,0
82,10,2.81308724832215,1.9251677852349,4.39161073825503,0.595637533314843,42.126711409396,42.126711409396,24.0348993288591,2.57231076334198,1,0,0
82,11,2.81308724832215,1.9251677852349,4.39161073825503,0.595637533314843,42.126711409396,42.126711409396,24.0348993288591,2.57231076334198,1,0,0
82,12,2.81308724832215,1.9251677852349,4.39161073825503,0.595637533314843,42.126711409396,42.126711409396,24.0348993288591,2.57231076334198,1,0,0
82,13,2.81308724832215,1.9251677852349,4.39161073825503,0.595637533314843,42.126711409396,42.126711409396,24.0348993288591,2.57231076334198,1,0,0
82,14,2.81308724832215,1.9251677852349,4.39161073825503,0.595637533314843,42.126711409396,42.126711409396,24.0348993288591,2.57231076334198,1,0,0
82,15,2.81308724832215,1.9251677852349,4.39161073825503,0.595637533314843,42.126711409396,42.126711409396,24.0348993288591,2.57231076334198,1,0,0
82,16,2.81308724832215,1.9251677852349,4.39161073825503,0.595637533314843,42.126711409396,42.126711409396,24.0348993288591,2.57231076334198,1,0,0
83,1,2.74731543624161,0.445302013422819,4.85201342281879,0.321538845417747,1.58765100671141,20.3495302013423,13.6488590604027,3.39460682703327,1,0,0
83,2,2.74731543624161,0.445302013422819,4.85201342281879,0.321538845417747,1.58765100671141,20.3495302013423,13.6488590604027,3.39460682703327,1,0,0
83,3,2.74731543624161,0.445302013422819,4.85201342281879,0.321538845417747,1.58765100671141,20.3495302013423,13.6488590604027,3.39460682703327,1,0,0
83,4,2.74731543624161,0.445302013422819,4.85201342281879,0.321538845417747,1.58765100671141,20.3495302013423,13.6488590604027,3.39460682703327,1,0,0
83,5,2.74731543624161,0.445302013422819,4.85201342281879,0.321538845417747,1.58765100671141,20.3495302013423,13.6488590604027,3.39460682703327,1,0,0
83,6,2.74731543624161,0.445302013422819,4.85201342281879,0.321538845417747,1.58765100671141,20.3495302013423,13.6488590604027,3.39460682703327,1,0,0
83,7,2.74731543624161,0.445302013422819,4.85201342281879,0.321538845417747,1.58765100671141,20.3495302013423,13.6488590604027,3.39460682703327,1,0,0
83,8,2.74731543624161,0.445302013422819,4.85201342281879,0.321538845417747,1.58765100671141,20.3495302013423,13.6488590604027,3.39460682703327,1,0,0
83,9,2.74731543624161,0.445302013422819,4.85201342281879,0.321538845417747,1.58765100671141,20.3495302013423,13.6488590604027,3.39460682703327,1,0,0
83,10,2.74731543624161,0.445302013422819,4.85201342281879,0.321538845417747,1.58765100671141,20.3495302013423,13.6488590604027,3.39460682703327,1,0,0
83,11,2.74731543624161,0.445302013422819,4.85201342281879,0.321538845417747,1.58765100671141,20.3495302013423,13.6488590604027,3.39460682703327,1,0,0
83,12,2.74731543624161,0.445302013422819,4.85201342281879,0.321538845417747,1.58765100671141,20.3495302013423,13.6488590604027,3.39460682703327,1,0,0
83,13,2.74731543624161,0.445302013422819,4.85201342281879,0.321538845417747,1.58765100671141,20.3495302013423,13.6488590604027,3.39460682703327,1,0,0
83,14,2.74731543624161,0.445302013422819,4.85201342281879,0.321538845417747,1.58765100671141,20.3495302013423,13.6488590604027,3.39460682703327,1,0,0
