treatmentN,monteCarloN,"pos_(0,0,0)","pos_(1,0,0)","pos_(2,0,0)","pos_(2,1,0)",mass_(0),mass_(1),mass_(2),"vel_(2,1,0)",eject,collide,nSteps,survive,"pos_(0,1,0)","pos_(1,1,0)","pos_(0,2,0)","pos_(1,2,0)","pos_(2,2,0)","vel_(0,1,0)","vel_(1,1,0)","vel_(0,2,0)","vel_(1,2,0)","vel_(2,2,0)","vel_(0,0,0)","vel_(1,0,0)","vel_(2,0,0)",runTime,"pos_(0,0,-1)","vel_(0,0,-1)","pos_(0,1,-1)","vel_(0,1,-1)","pos_(0,2,-1)","vel_(0,2,-1)","pos_(1,0,-1)","vel_(1,0,-1)","pos_(1,1,-1)","vel_(1,1,-1)","pos_(1,2,-1)","vel_(1,2,-1)","pos_(2,0,-1)","vel_(2,0,-1)","pos_(2,1,-1)","vel_(2,1,-1)","pos_(2,2,-1)","vel_(2,2,-1)"
2,6,661.275167785235,799.3959731543621,404.765100671141,0.20557401592282198,6.278120805369119,4.93798657718121,4.602953020134231,2.65664882115647,0,0,20000,1,1.5707963267948966,1.5707963267948966,0.0,3.141592653589793,0.0,1.5707963267948966,1.5707963267948966,1.5707963267948966,4.71238898038469,1.5707963267948966,2.5662813206983355,3.7200915085612314,0.0,315576000000.0,633.4541838488301,0.001069331550407455,-1.388884548357772,1.0859808122853498,7.627590004971798e-05,7.743034736575524e-05,843.2466517729722,0.0007225866648076527,-1.4339549493253068,1.3066472087602385,7.519269402559624e-05,7.474557602576199e-05,283.5364328349376,0.001035388862304268,0.16450857431040591,-0.5510679614479858,5.537026583601705e-05,8.113611940485887e-05
2,7,661.275167785235,799.3959731543621,404.765100671141,0.20557401592282198,6.278120805369119,4.93798657718121,4.602953020134231,2.65664882115647,0,0,20000,1,1.5707963267948966,1.5707963267948966,0.0,3.141592653589793,0.0,1.5707963267948966,1.5707963267948966,1.5707963267948966,4.71238898038469,1.5707963267948966,1.2831406603491677,3.348082357705108,0.8948740185418349,315576000000.0,633.4534164541093,0.0010693530910765756,-1.388890824107911,1.0859921077903256,4.783155522331674e-05,3.309925997300026e-05,843.2460888669724,0.0007225929697606048,-1.4339596995444044,1.3066543416303444,6.16545494667348e-05,6.736038572279049e-05,283.5267107731523,0.0010353985233524472,0.16451440259423752,-0.5510913618113746,0.0003146120364509196,-1.4189406301225602e-05
2,8,661.275167785235,799.3959731543621,404.765100671141,0.20557401592282198,6.278120805369119,4.93798657718121,4.602953020134231,2.65664882115647,0,0,20000,1,1.5707963267948966,1.5707963267948966,0.0,3.141592653589793,0.0,1.5707963267948966,1.5707963267948966,1.5707963267948966,4.71238898038469,1.5707963267948966,3.849421981047503,5.580137262841847,0.0,315576000000.0,633.4541860888803,0.0010693315446092153,-1.388884548999518,1.0859808135484474,0.00011441384979726869,0.00011614552076031389,843.2466547067933,0.0007225866603650796,-1.4339549498016748,1.3066472094200403,0.00011278904077271898,0.00011211836377649847,283.53643285835165,0.00103538885542385,0.16450857459551077,-0.5510679636463222,8.30553986436674e-05,0.0001217041787667204
2,9,661.275167785235,799.3959731543621,404.765100671141,0.20557401592282198,6.278120805369119,4.93798657718121,4.602953020134231,2.65664882115647,0,0,20000,1,1.5707963267948966,1.5707963267948966,0.0,3.141592653589793,0.0,1.5707963267948966,1.5707963267948966,1.5707963267948966,4.71238898038469,1.5707963267948966,0.42771355344972256,4.464109810273477,2.237185046354587,315576000000.0,633.4522667833902,0.0010693853968829598,-1.388900238148381,1.0860090533329059,3.8038155726489345e-05,-7.91050279928081e-07,843.2452464228859,0.0007226024234904726,-1.433966825188531,1.3066650420672543,7.447010190250419e-05,8.950874603672046e-05,283.51212887648575,0.0010354130098240628,0.1645231705057256,-0.551126469546087,0.0007411650651794215,-0.00012541980719048355
2,10,661.275167785235,799.3959731543621,404.765100671141,0.20557401592282198,6.278120805369119,4.93798657718121,4.602953020134231,2.65664882115647,0,0,20000,1,1.5707963267948966,1.5707963267948966,0.0,3.141592653589793,0.0,1.5707963267948966,1.5707963267948966,1.5707963267948966,4.71238898038469,1.5707963267948966,4.704849087946948,1.8600457542806157,2.6846220556255047,315576000000.0,633.4518854924314,0.0010693961593280497,-1.3889033767136518,1.0860147048529407,8.596687457782006e-05,9.893512935683879e-05,843.2449653294867,0.000722605578019925,-1.4339692003632307,1.3066686067283035,7.379933458787707e-05,6.87766934894748e-05,283.5072656776432,0.0010354178253198646,0.16452603854348272,-0.5511381609414115,-0.0001488633766625708,0.00014055802976102293
2,11,661.275167785235,799.3959731543621,404.765100671141,0.20557401592282198,6.278120805369119,4.93798657718121,4.602953020134231,2.65664882115647,0,0,20000,1,1.5707963267948966,1.5707963267948966,0.0,3.141592653589793,0.0,1.5707963267948966,1.5707963267948966,1.5707963267948966,4.71238898038469,1.5707963267948966,6.415703301745839,0.3720091508561231,4.921807101980092,315576000000.0,633.4499703700188,0.001069450001210709,-1.3889190671020448,1.0860429519213377,9.337922503202146e-05,0.00011516470226618006,843.2435601111546,0.0007226213383667982,-1.4339810762719674,1.306686439790418,7.293949081429937e-05,6.450187326117534e-05,283.4829599943699,0.0010354419595275629,0.16454059908048876,-0.5511966674394891,-0.0003011013722609895,0.0001850801386021161
2,12,661.275167785235,799.3959731543621,404.765100671141,0.20557401592282198,6.278120805369119,4.93798657718121,4.602953020134231,2.65664882115647,0,0,20000,1,1.5707963267948966,1.5707963267948966,0.0,3.141592653589793,0.0,1.5707963267948966,1.5707963267948966,1.5707963267948966,4.71238898038469,1.5707963267948966,4.704849087946948,4.836118961129601,1.3423110278127524,315576000000.0,633.453036844105,0.0010693638492906608,-1.3888939631521564,1.085997759122329,0.00011726896486396987,0.00012182279889634299,843.245811526098,0.0007225961169380404,-1.4339620753240392,1.3066579082425411,0.00011299622654394358,0.00011123251920503092,283.52184920817814,0.001035403337698157,0.16451730503452558,-0.5511030623225814,3.4806166431602656e-05,0.00013643968590747738
2,13,661.275167785235,799.3959731543621,404.765100671141,0.20557401592282198,6.278120805369119,4.93798657718121,4.602953020134231,2.65664882115647,0,0,20000,1,1.5707963267948966,1.5707963267948966,0.0,3.141592653589793,0.0,1.5707963267948966,1.5707963267948966,1.5707963267948966,4.71238898038469,1.5707963267948966,3.849421981047503,2.2320549051367387,4.026933083438257,315576000000.0,633.4507353649298,0.0010694284705477003,-1.38891279064785,1.08603165028503,6.962454635859653e-05,6.29786311196804e-05,843.2441223451121,0.0007226150333537311,-1.4339763259289304,1.3066793072528358,7.586000199458251e-05,7.843399102314275e-05,283.4926821497594,0.0010354323140670133,0.1645347724341959,-0.5511732652546879,0.00018996702108225867,4.164922764780272e-05
2,14,661.275167785235,799.3959731543621,404.765100671141,0.20557401592282198,6.278120805369119,4.93798657718121,4.602953020134231,2.65664882115647,0,0,20000,1,1.5707963267948966,1.5707963267948966,0.0,3.141592653589793,0.0,1.5707963267948966,1.5707963267948966,1.5707963267948966,4.71238898038469,1.5707963267948966,2.5662813206983355,4.836118961129601,1.7897480370836698,315576000000.0,633.4526514025489,0.0010693746262157146,-1.3888971005359458,1.086003404968092,7.929079164102396e-05,6.103256388760091e-05,843.2455290305339,0.0007225992700819017,-1.433964450264752,1.3066614753616708,9.642188563801521e-05,0.00010349333385986667,283.51698862977184,0.0010354081771704977,0.16452022908674216,-0.5511147649660822,0.00040991653925831516,2.428552995880921e-06
2,15,661.275167785235,799.3959731543621,404.765100671141,0.20557401592282198,6.278120805369119,4.93798657718121,4.602953020134231,2.65664882115647,0,0,20000,1,1.5707963267948966,1.5707963267948966,0.0,3.141592653589793,0.0,1.5707963267948966,1.5707963267948966,1.5707963267948966,4.71238898038469,1.5707963267948966,2.5662813206983355,3.348082357705108,6.711555139063762,315576000000.0,633.4484360521684,0.0010694930868345072,-1.3889316188176466,1.0860655467272622,4.746957714272318e-05,3.279963686095528e-06,843.242437145545,0.0007226339412810568,-1.433990577203118,1.306700710211917,8.892848884649261e-05,0.00010604340046185301,283.46351767278287,0.0010354612849601994,0.16455229575918245,-0.551243488765686,0.0008476124097302906,-0.00013852463832239752
2,16,661.275167785235,799.3959731543621,404.765100671141,0.20557401592282198,6.278120805369119,4.93798657718121,4.602953020134231,2.65664882115647,0,0,20000,1,1.5707963267948966,1.5707963267948966,0.0,3.141592653589793,0.0,1.5707963267948966,1.5707963267948966,1.5707963267948966,4.71238898038469,1.5707963267948966,4.704849087946948,4.092100659417355,4.026933083438257,315576000000.0,633.4507369816308,0.0010694284671989814,-1.3889127911128885,1.0860316506876548,0.00010050728717369,9.051052517603157e-05,843.2441249694973,0.0007226150290413441,-1.4339763263544694,1.3066793081577208,0.00010988663727462018,0.00011375842237506827,283.492682320269,0.0010354323106158353,0.16453477591993193,-0.5511732681921507,0.0002815260051268293,5.842691283725626e-05
3,1,490.268456375839,108.79194630872499,753.3557046979871,0.226658530376445,9.29342281879195,7.95328859060403,41.121610738255,3.58436745711587,0,0,20000,1,1.5707963267948966,1.5707963267948966,0.0,3.141592653589793,0.0,1.5707963267948966,1.5707963267948966,1.5707963267948966,4.71238898038469,1.5707963267948966,0.850521329580886,0.8486232235185168,7.957488266876705,315576000000.0,591.7167874058424,0.007336394421833308,-0.5343506112151785,0.684582187712799,0.00018542594644647923,0.00014814244467832097,582.9569119845888,0.007726781789208809,-0.5101472996406322,0.6716653225161624,-9.3511728058497e-05,-5.10544613490471e-05,213.8769704983848,0.0024571126239341886,0.06104879383070425,-0.048236111216823016,0.0013623296183527893,0.0017117301244676856
3,2,490.268456375839,108.79194630872499,753.3557046979871,0.226658530376445,9.29342281879195,7.95328859060403,41.121610738255,3.58436745711587,0,0,20000,1,1.5707963267948966,1.5707963267948966,0.0,3.141592653589793,0.0,1.5707963267948966,1.5707963267948966,1.5707963267948966,4.71238898038469,1.5707963267948966,6.804170636647088,10.183478682222201,5.968116200157529,315576000000.0,591.7366125834262,0.007335912003477543,-0.5343316036850942,0.6845859854719952,0.0005089912994411513,0.0005061041903817736,582.9770590830773,0.007726262952744958,-0.5101287513204983,0.6716734591212294,0.0004873942119400584,0.0004906819881120813,213.8865251089613,0.0024569377230839844,0.061046088982544974,-0.04823494332039351,0.0006001145630581438,0.000627164722089253
3,3,490.268456375839,108.79194630872499,753.3557046979871,0.226658530376445,9.29342281879195,7.95328859060403,41.121610738255,3.58436745711587,0,0,20000,1,1.5707963267948966,1.5707963267948966,0.0,3.141592653589793,0.0,1.5707963267948966,1.5707963267948966,1.5707963267948966,4.71238898038469,1.5707963267948966,2.551563988742658,0.8486232235185168,13.925604467034233,315576000000.0,591.6573757538125,0.0073378403895461,-0.534407816086044,0.6845707782718876,0.0003707923321742008,0.0002962872487861335,582.8965240590155,0.007728337113562764,-0.5102031095112163,0.6716408425752977,-0.00018684573158227912,-0.00010200389615438095,213.8483075362934,0.0024576370141907587,0.06105694270047676,-0.04823963091261686,0.0027235926572872085,0.0034222983829175994
3,4,490.268456375839,108.79194630872499,753.3557046979871,0.226658530376445,9.29342281879195,7.95328859060403,41.121610738255,3.58436745711587,0,0,20000,1,1.5707963267948966,1.5707963267948966,0.0,3.141592653589793,0.0,1.5707963267948966,1.5707963267948966,1.5707963267948966,4.71238898038469,1.5707963267948966,0.850521329580886,7.637609011666651,12.930918433674647,315576000000.0,591.6672763929612,0.00733759937153474,-0.5343982781376828,0.684572660306245,0.00032366734823609304,0.00030316119991918644,582.9065885386692,0.00772807785658865,-0.5101938071962452,0.671644904193537,0.00017019812496039168,0.00019354937339189298,213.85308244888276,0.002457549617564777,0.06105541546015366,-0.04823883057467577,0.0009711901091572848,0.0011634750904294805
3,5,490.268456375839,108.79194630872499,753.3557046979871,0.226658530376445,9.29342281879195,7.95328859060403,41.121610738255,3.58436745711587,0,0,20000,1,1.5707963267948966,1.5707963267948966,0.0,3.141592653589793,0.0,1.5707963267948966,1.5707963267948966,1.5707963267948966,4.71238898038469,1.5707963267948966,12.75781994371329,8.486232235185168,10.94154636695547,315576000000.0,591.6871352390084,0.007337116255205577,-0.5343793610125339,0.6845765355624063,0.000868798174924732,0.0008013211221585962,582.9267265553367,0.007727558729744319,-0.5101752297389192,0.6716529776672944,0.0003638638323471453,0.00044070358355747125,213.86264112212322,0.0024573745610096003,0.06105300130214678,-0.048237973689814855,0.0029992281338809047,0.003631805516015926
